name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,1/4/2022,26.9,14.3,20.9,27.2,14.3,20.9,15,71,0,0,0,,0,0,26.3,13.9,83.6,1017.9,6.6,5.1,221.5,19.2,8,,1/4/2022 6:47,1/4/2022 17:54,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/5/2022,27.4,16,21.1,27.5,16,21.1,14.9,69.6,0,0,0,,0,0,22.7,16.6,129.2,1017.5,14.5,5.3,213.8,18.6,8,,1/5/2022 6:47,1/5/2022 17:55,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/6/2022,26.3,16.5,21.1,26.3,16.5,21.1,15.4,71.5,0,0,0,,0,0,33.5,14.8,120.3,1016.5,17.8,5,221.9,19.3,8,,1/6/2022 6:47,1/6/2022 17:55,0.11,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/7/2022,26,17,21.3,26,17,21.3,16.2,74.6,0,0,0,,0,0,31.7,19.4,126.9,1016.6,37.1,4.9,210,18.2,8,,1/7/2022 6:48,1/7/2022 17:56,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/8/2022,26.9,18.1,22.1,28,18.1,22.1,18.7,82,0,0,0,,0,0,37.8,21.4,122.3,1016.8,52.1,5,159.7,13.7,7,,1/8/2022 6:48,1/8/2022 17:57,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/9/2022,27.9,18,22.3,29.2,18,22.4,18.5,79.9,0,0,0,,0,0,31.7,14.8,134.6,1015,53.2,5,156.2,13.6,6,,1/9/2022 6:48,1/9/2022 17:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/10/2022,27.7,19,23,28.7,19,23.3,18.8,78.5,0.4,100,4.17,rain,0,0,29.2,14.8,148.7,1014.8,59.2,4.5,138.9,12.2,5,10,1/10/2022 6:48,1/10/2022 17:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/11/2022,28,19.1,23.4,28.8,19.1,23.6,18.3,74.6,0,0,0,rain,0,0,36,16.6,149.4,1014.5,60.9,5.2,173.9,14.9,8,10,1/11/2022 6:49,1/11/2022 17:59,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/12/2022,28.9,19.1,22.2,29.6,19.1,22.3,18.9,83.1,1.2,100,12.5,rain,0,0,23.8,11.2,114.4,1014.4,65.7,4.8,175.3,15.1,8,10,1/12/2022 6:49,1/12/2022 17:59,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/13/2022,25,19,21.3,25,19,21.3,19.3,89,2,100,4.17,rain,0,0,33.8,14.8,88.6,1014.1,68.2,4.1,143.6,12.3,7,10,1/13/2022 6:49,1/13/2022 18:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/14/2022,28.9,19.1,23.1,29,19.1,23.1,17.6,74.1,0.5,100,8.33,rain,0,0,30.2,15.7,146.1,1013.9,53.7,5,197.3,17,8,10,1/14/2022 6:49,1/14/2022 18:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/15/2022,27.5,19,22.5,27.8,19,22.6,18.3,79.2,1,100,4.17,rain,0,0,24.5,15.7,98.3,1015.4,59.8,4.7,196.6,17,8,10,1/15/2022 6:49,1/15/2022 18:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/16/2022,22.9,17.3,20.1,22.9,17.3,20.1,18.5,90.6,0.5,100,12.5,rain,0,0,27.4,18.4,77.9,1017.9,77.7,3.8,195,16.8,8,10,1/16/2022 6:49,1/16/2022 18:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/17/2022,25.7,19,21.5,25.7,19,21.5,18.1,81.7,0,0,0,rain,0,0,26.3,13.9,90.4,1019,59.8,4.5,185.8,16.1,8,10,1/17/2022 6:49,1/17/2022 18:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/18/2022,27.3,18,21.8,26.8,18,21.8,15.3,69.9,0,0,0,,0,0,16.6,9.4,61,1017.8,41.1,5,222.9,19.1,8,10,1/18/2022 6:49,1/18/2022 18:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/19/2022,28.4,14.5,21.3,27.7,14.5,21.3,12.9,61.6,0,0,0,,0,0,22.3,9.4,37.9,1015.8,29,5.3,227.1,19.4,8,10,1/19/2022 6:49,1/19/2022 18:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/20/2022,29.8,14.1,22,28.5,14.1,21.7,12.9,61.3,0,0,0,,0,0,14.4,9.4,130.8,1013.3,18.6,5.3,227.9,19.5,8,10,1/20/2022 6:49,1/20/2022 18:04,0.58,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/21/2022,30.4,17.3,23.3,29.1,17.3,23.1,13.5,57.4,0,0,0,,0,0,36.7,13,299,1012.8,12.3,5.6,228.9,19.8,9,10,1/21/2022 6:49,1/21/2022 18:05,0.62,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/22/2022,31.4,15.3,23.7,30,15.3,23.4,13.9,58,0,0,0,,0,0,23.4,13,215.1,1011.2,17.1,5.7,228.5,19.8,9,10,1/22/2022 6:49,1/22/2022 18:05,0.65,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/23/2022,28.4,18,23.1,28.1,18,23.1,13.9,57.2,0,0,0,,0,0,29.2,15.7,269.1,1011.3,30.8,6,226.6,19.5,9,10,1/23/2022 6:49,1/23/2022 18:06,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/24/2022,26.8,16.1,21.4,26.9,16.1,21.4,13,60.1,0,0,0,,0,0,20.2,12.1,327.5,1012.2,25.9,4.9,233.7,20.1,9,10,1/24/2022 6:49,1/24/2022 18:06,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/25/2022,26.6,15.1,21.2,26.6,15.1,21.2,12.7,59.8,0,0,0,,0,0,19.8,10.3,53.1,1013.1,31.1,4.5,234.4,20.1,9,10,1/25/2022 6:49,1/25/2022 18:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/26/2022,27.6,16,21.7,27.3,16,21.7,13.1,59.5,0,0,0,,0,0,27,11.2,65.7,1013.9,43,4.6,216.3,18.6,9,10,1/26/2022 6:49,1/26/2022 18:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/27/2022,25.9,16.1,21,25.9,16.1,21,12.2,58.5,0,0,0,,0,0,29.9,15.7,64,1015.4,45.3,4.7,234.5,20.1,9,10,1/27/2022 6:49,1/27/2022 18:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/28/2022,26.4,13.3,20.5,26.4,13.3,20.5,8,46.9,0,0,0,,0,0,31,18.4,60.5,1016.8,18.4,5.8,244.2,20.9,9,10,1/28/2022 6:49,1/28/2022 18:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/29/2022,27.6,11,20,26.5,11,19.8,5.8,42.8,0,0,0,,0,0,17.6,12.1,55.1,1017.5,0.3,6.6,249,21.5,9,10,1/29/2022 6:48,1/29/2022 18:09,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999,remote"
hyderabad,1/30/2022,29.4,12.8,21.4,28,12.8,21.1,7.2,43.2,0,0,0,,0,0,13.3,10.3,17.3,1015.7,4.3,5.8,246.9,21.4,9,10,1/30/2022 6:48,1/30/2022 18:10,0.93,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,1/31/2022,31.8,14.9,22.4,29.8,14.9,21.9,9,46.6,0,0,0,,0,0,12.6,10.3,117.5,1014.1,2.6,5.6,247.8,21.4,9,10,1/31/2022 6:48,1/31/2022 18:10,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/1/2022,30.9,13.5,23.2,29.2,13.5,22.8,11.6,52.9,0,0,0,,0,0,11.9,11.2,91.6,1013.5,4.5,5.6,246.1,21.5,9,10,2/1/2022 6:48,2/1/2022 18:11,0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/2/2022,31.8,14.4,23.8,30.6,14.4,23.6,14.4,58.9,0,0,0,,0,0,26.6,12.1,129.6,1013.8,9.3,5.7,243.9,20.9,9,10,2/2/2022 6:47,2/2/2022 18:11,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/3/2022,30.9,18.1,24.4,30.6,18.1,24.5,16.5,64.3,0,0,0,,0,0,29.2,11.2,166.4,1012.2,20.7,5.7,240,20.8,9,10,2/3/2022 6:47,2/3/2022 18:12,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/4/2022,26.6,18.3,22.4,26.6,18.3,22.4,9.9,46.8,0,0,0,,0,0,42.8,14.8,295.2,1012.3,8.7,6.2,248.5,21.6,9,10,2/4/2022 6:47,2/4/2022 18:12,0.1,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/5/2022,29.6,11.5,21.6,28,11.5,21.4,7.7,43.5,0,0,0,,0,0,17.3,9.4,79,1013.9,10,5.8,250.7,21.7,9,10,2/5/2022 6:47,2/5/2022 18:13,0.13,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/6/2022,27.8,13.6,22.1,27.3,13.6,22,11.5,52.3,0,0,0,,0,0,19.8,13,96.9,1016.3,0,5.9,250.1,21.5,9,10,2/6/2022 6:46,2/6/2022 18:13,0.16,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/7/2022,30.1,17.1,23.4,30,17.1,23.5,15.9,64.8,0,0,0,,0,0,25.2,13,114.9,1016.1,16.3,5.4,241.8,20.9,9,10,2/7/2022 6:46,2/7/2022 18:14,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/8/2022,30.4,18,23.8,30.4,18,24,17,67.7,0,0,0,,0,0,29.9,13.9,111.7,1014.8,39,5.3,242.2,20.9,9,10,2/8/2022 6:46,2/8/2022 18:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/9/2022,28.6,18.1,23.2,29.3,18.1,23.3,18,73.8,0,0,0,,0,0,33.5,21.4,126.4,1014.8,33.9,5.2,239,20.6,9,10,2/9/2022 6:45,2/9/2022 18:15,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/10/2022,28.5,18.9,23.3,28.3,18.9,23.3,15.9,65.4,0,0,0,,0,0,28.4,22.3,117.8,1015,29.1,5.8,237.9,20.4,9,10,2/10/2022 6:45,2/10/2022 18:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/11/2022,27.1,18.2,23,27.7,18.2,23,16.2,67.2,0,0,0,,0,0,24.1,13,69.9,1015.6,51.8,5.2,241.7,20.9,9,10,2/11/2022 6:44,2/11/2022 18:16,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/12/2022,28.3,16.1,22.5,27.4,16.1,22.4,11.2,50.8,0,0,0,,0,0,27,13,71.2,1015.3,12.8,5.8,254.3,21.8,9,10,2/12/2022 6:44,2/12/2022 18:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/13/2022,28.7,13.5,22.4,27.7,13.5,22.2,10.3,48.3,0,0,0,,0,0,20.2,10.3,94,1013.8,0.7,5.9,260.2,22.4,9,10,2/13/2022 6:43,2/13/2022 18:17,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/14/2022,29.6,15.2,22.7,28.6,15.2,22.5,14.1,61.1,0,0,0,,0,0,25.2,11.2,110.9,1013.4,22.8,5.6,256.9,22.2,9,10,2/14/2022 6:43,2/14/2022 18:17,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/15/2022,29.5,18,23.2,28.9,18,23.3,16.4,68.1,0,0,0,,0,0,30.6,17.5,115.2,1013,44.4,5.2,247.5,21.3,9,10,2/15/2022 6:42,2/15/2022 18:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/16/2022,29.5,18,23.6,29,18,23.6,16.7,67.5,0,0,0,,0,0,28.1,14.8,131,1010.9,52.2,5.5,245.1,21.2,9,10,2/16/2022 6:42,2/16/2022 18:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/17/2022,30.9,18.1,24.2,29.2,18.1,23.9,14.2,57.2,0,0,0,,0,0,33.1,19.4,124.2,1010.5,39.1,5.7,223.6,19.2,9,10,2/17/2022 6:41,2/17/2022 18:18,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/18/2022,28.9,19,23.4,29,19,23.5,16.5,66.4,0,0,0,,0,0,35.3,25,113.4,1012.5,46.2,5.6,237.1,20.3,9,10,2/18/2022 6:41,2/18/2022 18:19,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/19/2022,31.3,18,24.7,30.1,18,24.4,14.4,55.5,0,0,0,,0,0,31.3,13,136.7,1014.3,24,5.7,260.7,22.7,9,10,2/19/2022 6:40,2/19/2022 18:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/20/2022,32.3,18.3,25.3,31.1,18.3,25,13.6,50.3,0,0,0,,0,0,23.4,11.2,254.5,1012.4,32.4,6,258.2,22.5,9,10,2/20/2022 6:40,2/20/2022 18:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/21/2022,31.7,19.2,25.7,30.2,19.2,25.2,11.3,43,0,0,0,,0,0,16.6,16.6,0.6,1011.9,15.6,5.9,264.3,22.8,10,10,2/21/2022 6:39,2/21/2022 18:20,0.66,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/22/2022,31.9,15.5,25.1,30.4,15.5,24.7,12.1,46.6,0,0,0,,0,0,21.2,9.4,91.1,1013.9,4.5,5.9,265.7,22.9,10,10,2/22/2022 6:39,2/22/2022 18:20,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/23/2022,30,17.2,24.7,29.5,17.2,24.8,16.7,62.8,0,0,0,,0,0,27.7,13.9,115.6,1016.5,10.9,5.9,263,22.7,10,10,2/23/2022 6:38,2/23/2022 18:20,0.73,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/24/2022,32.8,18.1,25.5,30.8,18.1,25,13.6,53.2,0,0,0,,0,0,26.3,16.6,130.8,1016.7,9.4,6.2,267.7,23.3,10,10,2/24/2022 6:37,2/24/2022 18:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/25/2022,32.7,19,25.4,30.5,19,24.8,11.2,46,0,0,0,,0,0,27.7,16.6,115.8,1016.2,3.7,6.3,268.5,23.3,10,10,2/25/2022 6:37,2/25/2022 18:21,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/26/2022,30.8,19,24.5,29.3,19,24.2,13.5,53.7,0,0,0,,0,0,34.6,20.5,120.3,1016.7,0,6,272.1,23.4,10,10,2/26/2022 6:36,2/26/2022 18:21,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,43128099999,VOHS"
hyderabad,2/27/2022,31.5,18,24.6,29.9,18,24.3,13.7,54.2,0,0,0,,0,0,37.1,16.6,126.2,1016.9,1.5,6.1,274.1,23.6,10,10,2/27/2022 6:35,2/27/2022 18:22,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2/28/2022,33.7,18.1,25.4,31.3,18.1,24.8,11.2,46.2,0,0,0,,0,0,29.5,13.9,114.8,1016.1,0,6,276.8,23.9,10,10,2/28/2022 6:35,2/28/2022 18:22,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/1/2022,32.2,18.3,26.1,30.2,18.3,25.3,9.4,38.7,0,0,0,,0,0,26.6,13.9,116.7,1016.1,0.4,6.5,277.7,24.1,10,10,3/1/2022 6:34,3/1/2022 18:22,0.95,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/2/2022,32.1,17.3,25.6,30.2,17.3,25,10,39.7,0,0,0,,0,0,21.2,14.8,115.4,1015.8,13.6,6.5,264.3,22.8,10,10,3/2/2022 6:33,3/2/2022 18:22,0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/3/2022,32.2,19.2,26,30.4,19.2,25.5,11.9,44.1,0,0,0,,0,0,27,11.2,116.2,1015.5,13.5,6.3,274.6,23.6,10,10,3/3/2022 6:33,3/3/2022 18:23,0.02,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/4/2022,31.9,20.2,26.3,30.3,20.2,25.9,11.4,40.9,0,0,0,,0,0,31.3,15.1,117.2,1015.3,7.8,6.3,274.7,23.6,10,10,3/4/2022 6:32,3/4/2022 18:23,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/5/2022,31.9,19.1,26,30.5,19.1,25.6,13.5,48.3,0,0,0,,0,0,36.7,13.9,106.7,1014.4,21.5,6.7,275.9,23.6,10,10,3/5/2022 6:31,3/5/2022 18:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/6/2022,31.1,20,25.8,30.9,20,25.7,15.2,53.3,0,0,0,,0,0,28.8,16.6,112.5,1014.2,25.6,6.4,273.9,23.7,10,10,3/6/2022 6:31,3/6/2022 18:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/7/2022,31.1,20.1,25.9,30.2,20.1,25.6,14.3,51.2,0,0,0,,0,0,30.6,17.5,120.4,1014.7,18.8,6.5,295.5,25.3,10,10,3/7/2022 6:30,3/7/2022 18:24,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/8/2022,31.6,19.3,26.5,30.8,19.3,26.3,14,47.8,0,0,0,,0,0,23.4,11.2,126.4,1014.2,29.6,6.2,276.8,23.7,10,10,3/8/2022 6:29,3/8/2022 18:24,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/9/2022,33.1,20.4,27.2,31.7,20.4,26.8,13.5,44.8,0,0,0,,0,0,32,10.3,114.4,1013.3,24,6.4,278.3,24,10,10,3/9/2022 6:28,3/9/2022 18:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/10/2022,32.1,20,26.7,31.5,20,26.6,15.3,52.1,0,0,0,,0,0,29.9,13,98.7,1013.3,34,6.4,239.1,20.7,9,10,3/10/2022 6:28,3/10/2022 18:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/11/2022,33,22.2,27.3,31.6,22.2,27,14.8,48.1,0,0,0,,0,0,20.9,9.4,90,1013.3,55.9,6.3,252.1,21.7,10,10,3/11/2022 6:27,3/11/2022 18:25,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/12/2022,32.2,22.2,27.2,31.5,22.2,27.1,14.7,47.3,0,0,0,,0,0,24.8,9.4,64.3,1012.9,45.1,5.7,238.5,20.6,10,10,3/12/2022 6:26,3/12/2022 18:25,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/13/2022,33.2,21.3,27.5,32,21.3,27.1,13.8,44.9,0,0,0,,0,0,23.4,9.4,96.6,1013.1,37.9,5.9,283.7,24.7,10,10,3/13/2022 6:25,3/13/2022 18:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/14/2022,36.1,20.4,27.8,33.4,20.4,26.9,7.6,31.8,0,0,0,,0,0,22.7,8.5,50.9,1013.3,11.4,6.1,294.5,25.4,10,10,3/14/2022 6:25,3/14/2022 18:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/15/2022,35,18.4,27.1,32.7,18.4,26.2,6.6,29.5,0,0,0,,0,0,23,10.3,45.3,1011.6,0.7,5.9,296.3,25.5,10,10,3/15/2022 6:24,3/15/2022 18:26,0.4,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/16/2022,36.3,21.3,28.7,34,21.3,27.8,8.3,29.3,0,0,0,,0,0,27.4,14.8,232.5,1010,0,6.4,294.3,25.4,10,10,3/16/2022 6:23,3/16/2022 18:26,0.43,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/17/2022,38.8,21.3,29,35.7,21.3,27.9,7.6,28.9,0,0,0,,0,0,19.8,12.1,9.7,1009.1,0,6.7,295.6,25.5,10,10,3/17/2022 6:22,3/17/2022 18:26,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/18/2022,37.8,22,29.6,36,22,29.6,13.5,39.4,0,0,0,,0,0,27,15.7,170.6,1008.5,15.2,6.3,292.4,25.1,10,10,3/18/2022 6:22,3/18/2022 18:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/19/2022,35,22,27.6,36.2,22,28,17.5,56.4,0,0,0,,0,0,35.3,14.8,126,1008.5,47.2,5.2,273.2,23.4,10,10,3/19/2022 6:21,3/19/2022 18:26,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/20/2022,35.4,24,28.1,36.6,24,28.7,17.2,52.1,0.1,100,4.17,rain,0,0,32,13.9,193,1008.3,74.5,5.1,201.5,17.4,10,10,3/20/2022 6:20,3/20/2022 18:27,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/21/2022,36.1,23,29.6,35.7,23,29.9,16.8,48,0,0,0,,0,0,22.3,12.1,29.3,1008.9,61.3,5.7,261.5,22.5,10,10,3/21/2022 6:19,3/21/2022 18:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/22/2022,36,24,29.4,37.4,24,30.6,19.7,58.2,0,0,0,,0,0,36.7,18.4,107.2,1009.8,55.4,5.5,263.9,22.8,10,10,3/22/2022 6:18,3/22/2022 18:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/23/2022,36.1,23.5,29.4,35.4,23.5,30.3,18.2,53.9,0,0,0,,0,0,33.8,9.4,113.2,1009.5,61.8,5.4,257.9,22.4,10,10,3/23/2022 6:18,3/23/2022 18:27,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/24/2022,35.9,23.5,28.8,36.8,23.5,30.1,21,66.7,0,0,0,,0,0,28.4,13,133.1,1009.6,56.6,4.9,288.9,24.9,10,10,3/24/2022 6:17,3/24/2022 18:27,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/25/2022,36.4,23,28.8,37.1,23,30.1,20.9,66.3,0,0,0,,0,0,29.2,18.5,121.9,1010.8,54.4,4.5,289.4,25,10,10,3/25/2022 6:16,3/25/2022 18:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/26/2022,36.9,22.1,29.7,37.6,22.1,31.1,20.3,60.9,0,0,0,,0,0,21.2,16.6,126.4,1012.4,40.8,5.5,224.9,19.4,10,10,3/26/2022 6:15,3/26/2022 18:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,3/27/2022,35.9,25,30,38.1,25,31.7,20.5,59,0,0,0,,0,0,33.5,14.8,141.8,1012.6,64.8,5.2,306.5,26.3,10,10,3/27/2022 6:14,3/27/2022 18:28,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
